ok,container,mode,width,height,n_bytes,truncated,has_exif,n_exif_tags,exif_orientation,has_icc,n_text_chunks,metadata_keys,generator_marker,jpeg_quality_hint,error,image_path,label,klass,declared_width,declared_height,megapixels,is_1024sq,bytes_per_pixel,is_square,container_is_png,has_icc_int
True,png,RGB,1024,1024,1241956,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_008439.png,1,full_synthetic,1024,1024,1.048576,True,1.1844215393066406,1,1,0
True,jpeg,RGB,1024,1024,160536,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_03328.jpg,1,tampered,1024,1024,1.048576,True,0.15309906005859375,1,0,0
True,jpeg,RGB,1024,1024,108257,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_08547.jpg,1,tampered,1024,1024,1.048576,True,0.1032419204711914,1,0,0
True,png,RGB,1024,1024,1023731,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_002612.png,1,full_synthetic,1024,1024,1.048576,True,0.9763059616088867,1,1,0
True,jpeg,RGB,1024,684,517765,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/29c2e174f4356c93.jpg,0,real,1024,684,0.700416,False,0.7392249748720761,0,0,1
True,png,RGB,1024,1024,889594,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_007036.png,1,full_synthetic,1024,1024,1.048576,True,0.8483829498291016,1,1,0
True,png,RGB,1024,1024,924274,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_002699.png,1,full_synthetic,1024,1024,1.048576,True,0.8814563751220703,1,1,0
True,png,RGB,1024,1024,1103606,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_009568.png,1,full_synthetic,1024,1024,1.048576,True,1.052480697631836,1,1,0
True,jpeg,RGB,1024,1024,91978,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_03426.jpg,1,tampered,1024,1024,1.048576,True,0.08771705627441406,1,0,0
True,jpeg,RGB,1024,683,494940,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/ea8ea80a349df2bc.jpg,0,real,1024,683,0.699392,False,0.7076718063689604,0,0,1
True,jpeg,RGB,1024,1024,120006,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_07205.jpg,1,tampered,1024,1024,1.048576,True,0.11444664001464844,1,0,0
True,jpeg,RGB,1024,1024,121143,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_01556.jpg,1,tampered,1024,1024,1.048576,True,0.11553096771240234,1,0,0
True,png,RGB,1024,1024,987218,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_003290.png,1,full_synthetic,1024,1024,1.048576,True,0.9414844512939453,1,1,0
True,png,RGB,1024,1024,1360537,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_002270.png,1,full_synthetic,1024,1024,1.048576,True,1.2975091934204102,1,1,0
True,png,RGB,1024,1024,1162079,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_006705.png,1,full_synthetic,1024,1024,1.048576,True,1.1082448959350586,1,1,0
True,jpeg,RGB,1024,1024,125236,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_00757.jpg,1,tampered,1024,1024,1.048576,True,0.11943435668945312,1,0,0
True,png,RGB,1024,1024,1029031,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_005695.png,1,full_synthetic,1024,1024,1.048576,True,0.9813604354858398,1,1,0
True,jpeg,RGB,1024,681,265406,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/c0225b320c32d500.jpg,0,real,1024,681,0.697344,False,0.3805955167033774,0,0,1
True,jpeg,RGB,1024,682,346035,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/d73b2f7bc8dd7b36.jpg,0,real,1024,682,0.698368,False,0.49549091596407624,0,0,0
True,png,RGB,1024,1024,1110109,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_008598.png,1,full_synthetic,1024,1024,1.048576,True,1.0586824417114258,1,1,0
True,jpeg,RGB,1024,768,491197,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/23e3faec027499b9.jpg,0,real,1024,768,0.786432,False,0.6245892842610677,0,0,0
True,png,RGB,1024,1024,1250224,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_009288.png,1,full_synthetic,1024,1024,1.048576,True,1.1923065185546875,1,1,0
True,png,RGB,1024,1024,833863,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_002107.png,1,full_synthetic,1024,1024,1.048576,True,0.7952337265014648,1,1,0
True,png,RGB,1024,1024,1213256,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_009738.png,1,full_synthetic,1024,1024,1.048576,True,1.1570510864257812,1,1,0
True,jpeg,RGB,1024,1024,121845,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_06904.jpg,1,tampered,1024,1024,1.048576,True,0.11620044708251953,1,0,0
True,jpeg,RGB,1024,681,955714,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/0920d7dbdc425032.jpg,0,real,1024,681,0.697344,False,1.3705058048825256,0,0,1
True,jpeg,RGB,1024,1024,177326,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_06299.jpg,1,tampered,1024,1024,1.048576,True,0.1691112518310547,1,0,0
True,jpeg,RGB,1024,683,407544,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/575f295ae774bb65.jpg,0,real,1024,683,0.699392,False,0.5827118411420205,0,0,0
True,jpeg,RGB,1024,1024,109278,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_06115.jpg,1,tampered,1024,1024,1.048576,True,0.10421562194824219,1,0,0
True,jpeg,RGB,1024,1024,722625,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/292e79fefbe67e5a.jpg,0,real,1024,1024,1.048576,True,0.6891489028930664,1,0,1
True,jpeg,RGB,1024,687,70599,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/7fbf685a80431679.jpg,0,real,1024,687,0.703488,False,0.10035565638646288,0,0,0
True,png,RGB,1024,1024,775344,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_007857.png,1,full_synthetic,1024,1024,1.048576,True,0.7394256591796875,1,1,0
True,jpeg,RGB,1024,1024,77444,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_00581.jpg,1,tampered,1024,1024,1.048576,True,0.07385635375976562,1,0,0
True,jpeg,RGB,1024,1024,461093,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/df06aaa5f26d4858.jpg,0,real,1024,1024,1.048576,True,0.43973255157470703,1,0,1
True,png,RGB,1024,1024,1196706,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_009065.png,1,full_synthetic,1024,1024,1.048576,True,1.1412677764892578,1,1,0
True,png,RGB,1024,1024,1510757,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_008749.png,1,full_synthetic,1024,1024,1.048576,True,1.440770149230957,1,1,0
True,jpeg,RGB,1024,1024,98710,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_03401.jpg,1,tampered,1024,1024,1.048576,True,0.09413719177246094,1,0,0
True,png,RGB,1024,1024,1400200,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_004250.png,1,full_synthetic,1024,1024,1.048576,True,1.3353347778320312,1,1,0
True,jpeg,RGB,1024,1024,102623,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_06566.jpg,1,tampered,1024,1024,1.048576,True,0.0978689193725586,1,0,0
True,png,RGB,1024,1024,860251,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_006178.png,1,full_synthetic,1024,1024,1.048576,True,0.820399284362793,1,1,0
True,png,RGB,1024,1024,1113862,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_006321.png,1,full_synthetic,1024,1024,1.048576,True,1.0622615814208984,1,1,0
True,jpeg,RGB,683,1024,157311,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/dbb314ca23e99183.jpg,0,real,683,1024,0.699392,False,0.22492536374450953,0,0,0
True,jpeg,RGB,1024,1024,190098,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_04712.jpg,1,tampered,1024,1024,1.048576,True,0.1812915802001953,1,0,0
True,jpeg,RGB,1024,1024,179556,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_07407.jpg,1,tampered,1024,1024,1.048576,True,0.17123794555664062,1,0,0
True,jpeg,RGB,1024,1024,163111,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_08688.jpg,1,tampered,1024,1024,1.048576,True,0.15555477142333984,1,0,0
True,jpeg,RGB,1024,1024,122737,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_01002.jpg,1,tampered,1024,1024,1.048576,True,0.1170511245727539,1,0,0
True,jpeg,RGB,681,1024,278443,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/1c2dd069ae8645d6.jpg,0,real,681,1024,0.697344,False,0.39929073742657856,0,0,1
True,jpeg,RGB,1024,1024,238737,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/01dbc10198d9699e.jpg,0,real,1024,1024,1.048576,True,0.2276773452758789,1,0,0
True,jpeg,RGB,1024,683,201893,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/1623c748b704236e.jpg,0,real,1024,683,0.699392,False,0.2886693013360176,0,0,0
True,png,RGB,1024,1024,712931,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_003602.png,1,full_synthetic,1024,1024,1.048576,True,0.6799039840698242,1,1,0
True,jpeg,RGB,1024,1024,102608,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_04320.jpg,1,tampered,1024,1024,1.048576,True,0.0978546142578125,1,0,0
True,png,RGB,1024,1024,1442038,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_008518.png,1,full_synthetic,1024,1024,1.048576,True,1.375234603881836,1,1,0
True,jpeg,RGB,1024,684,436520,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/35743cb5af5edecc.jpg,0,real,1024,684,0.700416,False,0.6232296235380117,0,0,1
True,jpeg,RGB,1024,1024,239134,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_04604.jpg,1,tampered,1024,1024,1.048576,True,0.2280559539794922,1,0,0
True,jpeg,RGB,1024,819,143225,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/02b86fba42e075da.jpg,0,real,1024,819,0.838656,False,0.17077919909951159,0,0,0
True,png,RGB,1024,1024,1057127,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_006485.png,1,full_synthetic,1024,1024,1.048576,True,1.0081548690795898,1,1,0
True,jpeg,RGB,1024,768,445229,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/6aa241d2de438a2d.jpg,0,real,1024,768,0.786432,False,0.566137949625651,0,0,0
True,jpeg,RGB,680,1024,636012,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/a208ec79f843944a.jpg,0,real,680,1024,0.69632,False,0.9133903952205882,0,0,1
True,jpeg,RGB,1024,1024,171724,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_07931.jpg,1,tampered,1024,1024,1.048576,True,0.16376876831054688,1,0,0
True,jpeg,RGB,1024,682,335227,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/b0a01d5b78e05b11.jpg,0,real,1024,682,0.698368,False,0.48001483458577715,0,0,1
True,jpeg,RGB,1024,683,122550,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/13d4f3e24eead4dd.jpg,0,real,1024,683,0.699392,False,0.17522362280380674,0,0,0
True,png,RGB,1024,1024,1013957,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_003143.png,1,full_synthetic,1024,1024,1.048576,True,0.966984748840332,1,1,0
True,jpeg,RGB,1024,632,312452,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/b26d6198d0eb60d5.jpg,0,real,1024,632,0.647168,False,0.4827989022943038,0,0,1
True,jpeg,RGB,1024,1024,258703,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_01897.jpg,1,tampered,1024,1024,1.048576,True,0.2467184066772461,1,0,0
True,jpeg,RGB,1024,1024,73695,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_006624.jpg,1,tampered,1024,1024,1.048576,True,0.0702810287475586,1,0,0
True,jpeg,L,1024,723,183394,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/7b6a9e57eab7374f.jpg,0,real,1024,723,0.740352,False,0.24771189920470263,0,0,1
True,png,RGB,1024,1024,1206733,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_02239.png,1,tampered,1024,1024,1.048576,True,1.1508302688598633,1,1,0
True,png,RGB,1024,1024,1040696,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_001855.png,1,full_synthetic,1024,1024,1.048576,True,0.9924850463867188,1,1,0
True,jpeg,RGB,1024,732,224050,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/49b44783683ceb0c.jpg,0,real,1024,732,0.749568,False,0.29890550290300544,0,0,0
True,png,RGB,1024,1024,1489342,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_004162.png,1,full_synthetic,1024,1024,1.048576,True,1.4203472137451172,1,1,0
True,jpeg,RGB,1024,1024,77269,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_02341.jpg,1,tampered,1024,1024,1.048576,True,0.07368946075439453,1,0,0
True,jpeg,RGB,1024,683,287579,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/bc0f22268f4d0e26.jpg,0,real,1024,683,0.699392,False,0.4111842857796486,0,0,1
True,jpeg,RGB,1024,1024,175763,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_06533.jpg,1,tampered,1024,1024,1.048576,True,0.16762065887451172,1,0,0
True,jpeg,RGB,1024,665,642108,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/dc6555c8657948b6.jpg,0,real,1024,665,0.68096,False,0.9429452537593985,0,0,1
True,png,RGB,1024,1024,1198552,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_000512.png,1,full_synthetic,1024,1024,1.048576,True,1.1430282592773438,1,1,0
True,png,RGB,1024,1024,1184335,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_008966.png,1,full_synthetic,1024,1024,1.048576,True,1.129469871520996,1,1,0
True,jpeg,RGB,1024,768,652280,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/7eb88d646850723c.jpg,0,real,1024,768,0.786432,False,0.8294169108072916,0,0,0
True,jpeg,RGB,1024,1024,167211,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_05974.jpg,1,tampered,1024,1024,1.048576,True,0.15946483612060547,1,0,0
True,png,RGB,1024,1024,1360246,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_006824.png,1,full_synthetic,1024,1024,1.048576,True,1.297231674194336,1,1,0
True,png,RGB,1024,1024,1506014,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_009736.png,1,full_synthetic,1024,1024,1.048576,True,1.4362468719482422,1,1,0
True,jpeg,RGB,1024,1024,150152,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_07226.jpg,1,tampered,1024,1024,1.048576,True,0.14319610595703125,1,0,0
True,jpeg,RGB,1024,1024,190543,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/71f661439a585db1.jpg,0,real,1024,1024,1.048576,True,0.1817159652709961,1,0,0
True,jpeg,RGB,1024,1024,128324,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_06648.jpg,1,tampered,1024,1024,1.048576,True,0.12237930297851562,1,0,0
True,png,RGB,1024,1024,1779753,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_006683.png,1,full_synthetic,1024,1024,1.048576,True,1.6973047256469727,1,1,0
True,png,RGB,1024,1024,1264653,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_001184.png,1,full_synthetic,1024,1024,1.048576,True,1.2060670852661133,1,1,0
True,jpeg,RGB,975,1024,250672,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/6d34f8a9aca6bd9e.jpg,0,real,975,1024,0.9984,False,0.25107371794871797,0,0,0
True,jpeg,RGB,1024,1024,207604,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_03617.jpg,1,tampered,1024,1024,1.048576,True,0.19798660278320312,1,0,0
True,jpeg,RGB,1024,1024,85129,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_04753.jpg,1,tampered,1024,1024,1.048576,True,0.08118534088134766,1,0,0
True,png,RGB,1024,1024,964058,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_000232.png,1,full_synthetic,1024,1024,1.048576,True,0.9193973541259766,1,1,0
True,png,RGB,1024,1024,1181754,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_004909.png,1,full_synthetic,1024,1024,1.048576,True,1.1270084381103516,1,1,0
True,png,RGB,1024,1024,876105,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_002037.png,1,full_synthetic,1024,1024,1.048576,True,0.8355188369750977,1,1,0
True,jpeg,RGB,1024,683,781452,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/1cdb2e6f90cf7e63.jpg,0,real,1024,683,0.699392,False,1.1173304813323572,0,0,1
True,png,RGB,1024,1024,1057302,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_004451.png,1,full_synthetic,1024,1024,1.048576,True,1.008321762084961,1,1,0
True,jpeg,RGB,1024,1024,134705,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_00635.jpg,1,tampered,1024,1024,1.048576,True,0.1284646987915039,1,0,0
True,jpeg,RGB,1024,1024,120180,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_06343.jpg,1,tampered,1024,1024,1.048576,True,0.11461257934570312,1,0,0
True,jpeg,RGB,1024,1024,63050,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_02399.jpg,1,tampered,1024,1024,1.048576,True,0.06012916564941406,1,0,0
True,jpeg,RGB,648,1024,64688,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/8956f3677722b225.jpg,0,real,648,1024,0.663552,False,0.09748746141975309,0,0,0
True,jpeg,RGB,682,1024,106932,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/6f889be453bd2c7e.jpg,0,real,682,1024,0.698368,False,0.15311698130498533,0,0,0
True,png,RGB,1024,1024,1253589,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_007037.png,1,full_synthetic,1024,1024,1.048576,True,1.1955156326293945,1,1,0
True,png,RGB,1024,1024,1145717,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_001921.png,1,full_synthetic,1024,1024,1.048576,True,1.0926408767700195,1,1,0
True,jpeg,RGB,1024,768,242238,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/07d1f85e436bb113.jpg,0,real,1024,768,0.786432,False,0.30802154541015625,0,0,0
True,jpeg,RGB,1024,1024,167409,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_01033.jpg,1,tampered,1024,1024,1.048576,True,0.1596536636352539,1,0,0
True,png,RGB,1024,1024,997016,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_006188.png,1,full_synthetic,1024,1024,1.048576,True,0.9508285522460938,1,1,0
True,jpeg,RGB,1024,683,162272,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/37599ed20c69b5fa.jpg,0,real,1024,683,0.699392,False,0.23201866764275256,0,0,1
True,jpeg,RGB,1024,646,781797,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/a31a4d30d23fb380.jpg,0,real,1024,646,0.661504,False,1.1818477288119196,0,0,0
True,png,RGB,1024,1024,1396359,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_002799.png,1,full_synthetic,1024,1024,1.048576,True,1.3316717147827148,1,1,0
True,jpeg,RGB,1024,1024,86665,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_03792.jpg,1,tampered,1024,1024,1.048576,True,0.08265018463134766,1,0,0
True,jpeg,RGB,1024,683,97752,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/9c645236a497baf9.jpg,0,real,1024,683,0.699392,False,0.1397671120058565,0,0,0
